#Name,VisitHour,VisitDay,Visits,StdDev,Site Daily Total,Site Daily StdDev,Site Weekly Total,Site Daily Average,Tier,Max MD Hours,,,
Lindenhurst,18:30:00,Monday,5.77,2.86,122.38,2.13,684.28,98,E,200,,,
Lindenhurst,18:30:00,Tuesday,3.83,1.64,105.58,1.94,684.28,98,E,200,,,
Lindenhurst,18:30:00,Wednesday,3.85,1.57,103.46,1.98,684.28,98,E,200,,,
Lindenhurst,18:30:00,Thursday,4.77,1.17,96.08,1.88,684.28,98,E,200,,,
Lindenhurst,18:30:00,Friday,4.62,2.29,90.62,1.85,684.28,98,E,200,,,
Lindenhurst,18:30:00,Saturday,0,0,73.15,1.28,684.28,98,E,200,,,
Lindenhurst,19:00:00,Sunday,0,0,93,1.64,684.28,98,E,200,,,
Lindenhurst,19:00:00,Monday,5.23,2.55,122.38,2.13,684.28,98,E,200,,,
Lindenhurst,19:00:00,Tuesday,4.67,1.5,105.58,1.94,684.28,98,E,200,,,
Lindenhurst,19:00:00,Wednesday,4.31,1.75,103.46,1.98,684.28,98,E,200,,,
Lindenhurst,19:00:00,Thursday,3.54,2.6,96.08,1.88,684.28,98,E,200,,,
Lindenhurst,19:00:00,Friday,2.46,1.66,90.62,1.85,684.28,98,E,200,,,
Lindenhurst,19:00:00,Saturday,0,0,73.15,1.28,684.28,98,E,200,,,
Lindenhurst,19:30:00,Sunday,0,0,93,1.64,684.28,98,E,200,,,
Lindenhurst,19:30:00,Monday,4.23,2.45,122.38,2.13,684.28,98,E,200,,,
Lindenhurst,19:30:00,Tuesday,4,2.13,105.58,1.94,684.28,98,E,200,,,
Lindenhurst,19:30:00,Wednesday,4.69,2.25,103.46,1.98,684.28,98,E,200,,,
Lindenhurst,19:30:00,Thursday,3.46,1.71,96.08,1.88,684.28,98,E,200,,,
Lindenhurst,19:30:00,Friday,3,1.47,90.62,1.85,684.28,98,E,200,,,
Lindenhurst,19:30:00,Saturday,0,0,73.15,1.28,684.28,98,E,200,,,
Lindenhurst,20:00:00,Sunday,0,0,93,1.64,684.28,98,E,200,,,
Lindenhurst,20:00:00,Monday,4.54,2.22,122.38,2.13,684.28,98,E,200,,,
Lindenhurst,20:00:00,Tuesday,3,1.21,105.58,1.94,684.28,98,E,200,,,
Lindenhurst,20:00:00,Wednesday,3.38,2.29,103.46,1.98,684.28,98,E,200,,,
Lindenhurst,20:00:00,Thursday,2.85,2.3,96.08,1.88,684.28,98,E,200,,,
Lindenhurst,20:00:00,Friday,3.15,1.91,90.62,1.85,684.28,98,E,200,,,
Lindenhurst,20:00:00,Saturday,0,0,73.15,1.28,684.28,98,E,200,,,
Lindenhurst,20:30:00,Sunday,0,0,93,1.64,684.28,98,E,200,,,
Lindenhurst,20:30:00,Monday,2.62,1.71,122.38,2.13,684.28,98,E,200,,,
Lindenhurst,20:30:00,Tuesday,2.42,1.62,105.58,1.94,684.28,98,E,200,,,
Lindenhurst,20:30:00,Wednesday,3,1.22,103.46,1.98,684.28,98,E,200,,,
Lindenhurst,20:30:00,Thursday,2.62,1.26,96.08,1.88,684.28,98,E,200,,,
Lindenhurst,20:30:00,Friday,1.15,1.07,90.62,1.85,684.28,98,E,200,,,
Lindenhurst,20:30:00,Saturday,0,0,73.15,1.28,684.28,98,E,200,,,
Lindenhurst,21:00:00,Sunday,0,0,93,1.64,684.28,98,E,200,,,
Lindenhurst,21:00:00,Monday,0,0,122.38,2.13,684.28,98,E,200,,,
Lindenhurst,21:00:00,Tuesday,0.08,0.29,105.58,1.94,684.28,98,E,200,,,
Lindenhurst,21:00:00,Wednesday,0.23,0.44,103.46,1.98,684.28,98,E,200,,,
Lindenhurst,21:00:00,Thursday,0,0,96.08,1.88,684.28,98,E,200,,,
Lindenhurst,21:00:00,Friday,0,0,90.62,1.85,684.28,98,E,200,,,
Lindenhurst,21:00:00,Saturday,0,0,73.15,1.28,684.28,98,E,200,,,
Lynbrook,8:30:00,Sunday,0.77,0.73,123.23,1.97,906.74,130,F,240,,,
Lynbrook,8:30:00,Monday,1.15,1.14,152.46,2.8,906.74,130,F,240,,,
Lynbrook,8:30:00,Tuesday,1.25,1.6,136.58,2.36,906.74,130,F,240,,,
Lynbrook,8:30:00,Wednesday,0.46,0.66,133.69,2.36,906.74,130,F,240,,,
Lynbrook,8:30:00,Thursday,1.15,1.14,133.46,2.19,906.74,130,F,240,,,
Lynbrook,8:30:00,Friday,1.31,1.32,121.54,2.15,906.74,130,F,240,,,
Lynbrook,8:30:00,Saturday,0.69,1.03,105.77,1.63,906.74,130,F,240,,,
Lynbrook,9:00:00,Sunday,14.85,3.39,123.23,1.97,906.74,130,F,240,,,
Lynbrook,9:00:00,Monday,12.85,3.8,152.46,2.8,906.74,130,F,240,,,
Lynbrook,9:00:00,Tuesday,8.58,1.98,136.58,2.36,906.74,130,F,240,,,
Lynbrook,9:00:00,Wednesday,10.54,3.71,133.69,2.36,906.74,130,F,240,,,
Lynbrook,9:00:00,Thursday,10.54,3.55,133.46,2.19,906.74,130,F,240,,,
Lynbrook,9:00:00,Friday,10.23,3.94,121.54,2.15,906.74,130,F,240,,,
Lynbrook,9:00:00,Saturday,11.54,3.95,105.77,1.63,906.74,130,F,240,,,
Lynbrook,9:30:00,Sunday,9.62,3.84,123.23,1.97,906.74,130,F,240,,,
Lynbrook,9:30:00,Monday,7.69,2.81,152.46,2.8,906.74,130,F,240,,,
Lynbrook,9:30:00,Tuesday,5.42,2.31,136.58,2.36,906.74,130,F,240,,,
Lynbrook,9:30:00,Wednesday,5.38,2.43,133.69,2.36,906.74,130,F,240,,,
Lynbrook,9:30:00,Thursday,7.15,1.82,133.46,2.19,906.74,130,F,240,,,
Lynbrook,9:30:00,Friday,5.31,2.43,121.54,2.15,906.74,130,F,240,,,
Lynbrook,9:30:00,Saturday,9.15,3.98,105.77,1.63,906.74,130,F,240,,,
Lynbrook,10:00:00,Sunday,8.77,3.68,123.23,1.97,906.74,130,F,240,,,
Lynbrook,10:00:00,Monday,8.69,2.81,152.46,2.8,906.74,130,F,240,,,
Lynbrook,10:00:00,Tuesday,7.17,3.51,136.58,2.36,906.74,130,F,240,,,
Lynbrook,10:00:00,Wednesday,5.38,2.29,133.69,2.36,906.74,130,F,240,,,
Lynbrook,10:00:00,Thursday,6.15,2.73,133.46,2.19,906.74,130,F,240,,,
Lynbrook,10:00:00,Friday,4.46,2.03,121.54,2.15,906.74,130,F,240,,,
Lynbrook,10:00:00,Saturday,6.85,2.38,105.77,1.63,906.74,130,F,240,,,
Lynbrook,10:30:00,Sunday,9.77,3.88,123.23,1.97,906.74,130,F,240,,,
Lynbrook,10:30:00,Monday,6.77,4.53,152.46,2.8,906.74,130,F,240,,,
Lynbrook,10:30:00,Tuesday,5.75,2.14,136.58,2.36,906.74,130,F,240,,,
Lynbrook,10:30:00,Wednesday,4.31,1.8,133.69,2.36,906.74,130,F,240,,,
Lynbrook,10:30:00,Thursday,5,2.04,133.46,2.19,906.74,130,F,240,,,
Lynbrook,10:30:00,Friday,5.23,3.39,121.54,2.15,906.74,130,F,240,,,
Lynbrook,10:30:00,Saturday,6.54,2.88,105.77,1.63,906.74,130,F,240,,,
Lynbrook,11:00:00,Sunday,9.38,2.66,123.23,1.97,906.74,130,F,240,,,
Lynbrook,11:00:00,Monday,6.46,3.23,152.46,2.8,906.74,130,F,240,,,
Lynbrook,11:00:00,Tuesday,5.08,2.81,136.58,2.36,906.74,130,F,240,,,
Lynbrook,11:00:00,Wednesday,5.62,2.81,133.69,2.36,906.74,130,F,240,,,
Lynbrook,11:00:00,Thursday,4.54,3.5,133.46,2.19,906.74,130,F,240,,,
Lynbrook,11:00:00,Friday,5.08,2.72,121.54,2.15,906.74,130,F,240,,,
Lynbrook,11:00:00,Saturday,6.08,2.43,105.77,1.63,906.74,130,F,240,,,
Lynbrook,11:30:00,Sunday,8.31,3.84,123.23,1.97,906.74,130,F,240,,,
Lynbrook,11:30:00,Monday,7.31,3.47,152.46,2.8,906.74,130,F,240,,,
Lynbrook,11:30:00,Tuesday,6,2.59,136.58,2.36,906.74,130,F,240,,,
Lynbrook,11:30:00,Wednesday,4.62,2.29,133.69,2.36,906.74,130,F,240,,,
Lynbrook,11:30:00,Thursday,4.62,2.63,133.46,2.19,906.74,130,F,240,,,
Lynbrook,11:30:00,Friday,4.31,2.72,121.54,2.15,906.74,130,F,240,,,
Lynbrook,11:30:00,Saturday,7.08,2.72,105.77,1.63,906.74,130,F,240,,,
Lynbrook,12:00:00,Sunday,7.54,2.47,123.23,1.97,906.74,130,F,240,,,
Lynbrook,12:00:00,Monday,7,2.48,152.46,2.8,906.74,130,F,240,,,
Lynbrook,12:00:00,Tuesday,5.42,3.37,136.58,2.36,906.74,130,F,240,,,
Lynbrook,12:00:00,Wednesday,5.08,2.18,133.69,2.36,906.74,130,F,240,,,
Lynbrook,12:00:00,Thursday,5.77,2.55,133.46,2.19,906.74,130,F,240,,,
Lynbrook,12:00:00,Friday,5.77,2.68,121.54,2.15,906.74,130,F,240,,,
Lynbrook,12:00:00,Saturday,6,2.65,105.77,1.63,906.74,130,F,240,,,
Lynbrook,12:30:00,Sunday,7.15,2.7,123.23,1.97,906.74,130,F,240,,,
Lynbrook,12:30:00,Monday,6.15,3.29,152.46,2.8,906.74,130,F,240,,,
Lynbrook,12:30:00,Tuesday,4.75,2.38,136.58,2.36,906.74,130,F,240,,,
Lynbrook,12:30:00,Wednesday,4.31,1.75,133.69,2.36,906.74,130,F,240,,,
Lynbrook,12:30:00,Thursday,4.54,2.18,133.46,2.19,906.74,130,F,240,,,
Lynbrook,12:30:00,Friday,4.54,2.44,121.54,2.15,906.74,130,F,240,,,
Lynbrook,12:30:00,Saturday,6.69,2.43,105.77,1.63,906.74,130,F,240,,,
Lynbrook,13:00:00,Sunday,7.31,2.87,123.23,1.97,906.74,130,F,240,,,
Lynbrook,13:00:00,Monday,6.38,2.84,152.46,2.8,906.74,130,F,240,,,
Lynbrook,13:00:00,Tuesday,4.92,1.51,136.58,2.36,906.74,130,F,240,,,
Lynbrook,13:00:00,Wednesday,5.46,2.18,133.69,2.36,906.74,130,F,240,,,
Lynbrook,13:00:00,Thursday,6.31,2.53,133.46,2.19,906.74,130,F,240,,,
Lynbrook,13:00:00,Friday,3.85,1.28,121.54,2.15,906.74,130,F,240,,,
Lynbrook,13:00:00,Saturday,6.77,2.77,105.77,1.63,906.74,130,F,240,,,
Lynbrook,13:30:00,Sunday,6.77,2.17,123.23,1.97,906.74,130,F,240,,,
Lynbrook,13:30:00,Monday,4.85,2.97,152.46,2.8,906.74,130,F,240,,,
Lynbrook,13:30:00,Tuesday,4,2.41,136.58,2.36,906.74,130,F,240,,,
Lynbrook,13:30:00,Wednesday,6.54,3.41,133.69,2.36,906.74,130,F,240,,,
Lynbrook,13:30:00,Thursday,4.69,2.1,133.46,2.19,906.74,130,F,240,,,
Lynbrook,13:30:00,Friday,4.15,1.86,121.54,2.15,906.74,130,F,240,,,
Lynbrook,13:30:00,Saturday,5.46,2.67,105.77,1.63,906.74,130,F,240,,,
Lynbrook,14:00:00,Sunday,5.85,2.85,123.23,1.97,906.74,130,F,240,,,
Lynbrook,14:00:00,Monday,3.77,2.01,152.46,2.8,906.74,130,F,240,,,
Lynbrook,14:00:00,Tuesday,4.17,2.37,136.58,2.36,906.74,130,F,240,,,
Lynbrook,14:00:00,Wednesday,3.77,1.69,133.69,2.36,906.74,130,F,240,,,
Lynbrook,14:00:00,Thursday,3.77,2.01,133.46,2.19,906.74,130,F,240,,,
Lynbrook,14:00:00,Friday,4.54,2.54,121.54,2.15,906.74,130,F,240,,,
Lynbrook,14:00:00,Saturday,5.69,1.8,105.77,1.63,906.74,130,F,240,,,
Lynbrook,14:30:00,Sunday,5.46,3.23,123.23,1.97,906.74,130,F,240,,,
Lynbrook,14:30:00,Monday,4.54,1.39,152.46,2.8,906.74,130,F,240,,,
Lynbrook,14:30:00,Tuesday,3.83,1.85,136.58,2.36,906.74,130,F,240,,,
Lynbrook,14:30:00,Wednesday,2.92,1.55,133.69,2.36,906.74,130,F,240,,,
Lynbrook,14:30:00,Thursday,3.54,1.71,133.46,2.19,906.74,130,F,240,,,
Lynbrook,14:30:00,Friday,4.85,2.58,121.54,2.15,906.74,130,F,240,,,
Lynbrook,14:30:00,Saturday,6,2.31,105.77,1.63,906.74,130,F,240,,,
Lynbrook,15:00:00,Sunday,5.31,3.52,123.23,1.97,906.74,130,F,240,,,
Lynbrook,15:00:00,Monday,4.08,2.69,152.46,2.8,906.74,130,F,240,,,
Lynbrook,15:00:00,Tuesday,5.08,2.39,136.58,2.36,906.74,130,F,240,,,
Lynbrook,15:00:00,Wednesday,4.69,2.93,133.69,2.36,906.74,130,F,240,,,
Lynbrook,15:00:00,Thursday,4.92,1.98,133.46,2.19,906.74,130,F,240,,,
Lynbrook,15:00:00,Friday,4.69,1.65,121.54,2.15,906.74,130,F,240,,,
Lynbrook,15:00:00,Saturday,4.85,2.58,105.77,1.63,906.74,130,F,240,,,
Lynbrook,15:30:00,Sunday,5,3,123.23,1.97,906.74,130,F,240,,,
Lynbrook,15:30:00,Monday,5.92,3.71,152.46,2.8,906.74,130,F,240,,,
Lynbrook,15:30:00,Tuesday,6.25,2.42,136.58,2.36,906.74,130,F,240,,,
Lynbrook,15:30:00,Wednesday,5.46,2.93,133.69,2.36,906.74,130,F,240,,,
Lynbrook,15:30:00,Thursday,5.31,1.75,133.46,2.19,906.74,130,F,240,,,
Lynbrook,15:30:00,Friday,5,1.78,121.54,2.15,906.74,130,F,240,,,
Lynbrook,15:30:00,Saturday,6.08,2.18,105.77,1.63,906.74,130,F,240,,,
Lynbrook,16:00:00,Sunday,6.31,2.93,123.23,1.97,906.74,130,F,240,,,
Lynbrook,16:00:00,Monday,5.38,2.57,152.46,2.8,906.74,130,F,240,,,
Lynbrook,16:00:00,Tuesday,5.58,2.15,136.58,2.36,906.74,130,F,240,,,
Lynbrook,16:00:00,Wednesday,5.92,2.43,133.69,2.36,906.74,130,F,240,,,
Lynbrook,16:00:00,Thursday,4.85,2.12,133.46,2.19,906.74,130,F,240,,,
Lynbrook,16:00:00,Friday,5.92,2.81,121.54,2.15,906.74,130,F,240,,,
Lynbrook,16:00:00,Saturday,5.15,1.72,105.77,1.63,906.74,130,F,240,,,
Lynbrook,16:30:00,Sunday,5,3.08,123.23,1.97,906.74,130,F,240,,,
Lynbrook,16:30:00,Monday,6.31,2.78,152.46,2.8,906.74,130,F,240,,,
Lynbrook,16:30:00,Tuesday,4.83,1.03,136.58,2.36,906.74,130,F,240,,,
Lynbrook,16:30:00,Wednesday,5.08,2.4,133.69,2.36,906.74,130,F,240,,,
Lynbrook,16:30:00,Thursday,5.46,1.51,133.46,2.19,906.74,130,F,240,,,
Lynbrook,16:30:00,Friday,4.77,2.2,121.54,2.15,906.74,130,F,240,,,
Lynbrook,16:30:00,Saturday,4.85,1.46,105.77,1.63,906.74,130,F,240,,,
Lynbrook,17:00:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,17:00:00,Monday,5.77,3.32,152.46,2.8,906.74,130,F,240,,,
Lynbrook,17:00:00,Tuesday,4.92,2.68,136.58,2.36,906.74,130,F,240,,,
Lynbrook,17:00:00,Wednesday,6.54,2.26,133.69,2.36,906.74,130,F,240,,,
Lynbrook,17:00:00,Thursday,5.15,1.91,133.46,2.19,906.74,130,F,240,,,
Lynbrook,17:00:00,Friday,5.69,2.36,121.54,2.15,906.74,130,F,240,,,
Lynbrook,17:00:00,Saturday,0.31,0.48,105.77,1.63,906.74,130,F,240,,,
Lynbrook,17:30:00,Sunday,0.08,0.28,123.23,1.97,906.74,130,F,240,,,
Lynbrook,17:30:00,Monday,5.46,3.15,152.46,2.8,906.74,130,F,240,,,
Lynbrook,17:30:00,Tuesday,5.67,2.15,136.58,2.36,906.74,130,F,240,,,
Lynbrook,17:30:00,Wednesday,5.85,3.76,133.69,2.36,906.74,130,F,240,,,
Lynbrook,17:30:00,Thursday,5,1.73,133.46,2.19,906.74,130,F,240,,,
Lynbrook,17:30:00,Friday,5.08,1.75,121.54,2.15,906.74,130,F,240,,,
Lynbrook,17:30:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,18:00:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,18:00:00,Monday,6.31,3.47,152.46,2.8,906.74,130,F,240,,,
Lynbrook,18:00:00,Tuesday,8.25,3.91,136.58,2.36,906.74,130,F,240,,,
Lynbrook,18:00:00,Wednesday,6.54,1.98,133.69,2.36,906.74,130,F,240,,,
Lynbrook,18:00:00,Thursday,6.31,3.07,133.46,2.19,906.74,130,F,240,,,
Lynbrook,18:00:00,Friday,5.69,2.18,121.54,2.15,906.74,130,F,240,,,
Lynbrook,18:00:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,18:30:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,18:30:00,Monday,6.69,3.04,152.46,2.8,906.74,130,F,240,,,
Lynbrook,18:30:00,Tuesday,7.75,3.39,136.58,2.36,906.74,130,F,240,,,
Lynbrook,18:30:00,Wednesday,6.77,3.27,133.69,2.36,906.74,130,F,240,,,
Lynbrook,18:30:00,Thursday,6.08,2.96,133.46,2.19,906.74,130,F,240,,,
Lynbrook,18:30:00,Friday,5,2.08,121.54,2.15,906.74,130,F,240,,,
Lynbrook,18:30:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,19:00:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,19:00:00,Monday,6.77,3.59,152.46,2.8,906.74,130,F,240,,,
Lynbrook,19:00:00,Tuesday,6,1.54,136.58,2.36,906.74,130,F,240,,,
Lynbrook,19:00:00,Wednesday,5.77,2.86,133.69,2.36,906.74,130,F,240,,,
Lynbrook,19:00:00,Thursday,4.85,2.27,133.46,2.19,906.74,130,F,240,,,
Lynbrook,19:00:00,Friday,4.85,1.91,121.54,2.15,906.74,130,F,240,,,
Lynbrook,19:00:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,19:30:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,19:30:00,Monday,5.92,3.01,152.46,2.8,906.74,130,F,240,,,
Lynbrook,19:30:00,Tuesday,6.58,3.15,136.58,2.36,906.74,130,F,240,,,
Lynbrook,19:30:00,Wednesday,6.54,3.23,133.69,2.36,906.74,130,F,240,,,
Lynbrook,19:30:00,Thursday,5.69,2.63,133.46,2.19,906.74,130,F,240,,,
Lynbrook,19:30:00,Friday,4.77,2.13,121.54,2.15,906.74,130,F,240,,,
Lynbrook,19:30:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,20:00:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,20:00:00,Monday,5.85,2.64,152.46,2.8,906.74,130,F,240,,,
Lynbrook,20:00:00,Tuesday,5.58,2.71,136.58,2.36,906.74,130,F,240,,,
Lynbrook,20:00:00,Wednesday,5.46,2.33,133.69,2.36,906.74,130,F,240,,,
Lynbrook,20:00:00,Thursday,7,2.8,133.46,2.19,906.74,130,F,240,,,
Lynbrook,20:00:00,Friday,3.62,1.5,121.54,2.15,906.74,130,F,240,,,
Lynbrook,20:00:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,20:30:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,20:30:00,Monday,4.31,1.89,152.46,2.8,906.74,130,F,240,,,
Lynbrook,20:30:00,Tuesday,3.75,3.14,136.58,2.36,906.74,130,F,240,,,
Lynbrook,20:30:00,Wednesday,4.69,2.1,133.69,2.36,906.74,130,F,240,,,
Lynbrook,20:30:00,Thursday,5,1.41,133.46,2.19,906.74,130,F,240,,,
Lynbrook,20:30:00,Friday,2.62,1.19,121.54,2.15,906.74,130,F,240,,,
Lynbrook,20:30:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Lynbrook,21:00:00,Sunday,0,0,123.23,1.97,906.74,130,F,240,,,
Lynbrook,21:00:00,Monday,0.08,0.28,152.46,2.8,906.74,130,F,240,,,
Lynbrook,21:00:00,Tuesday,0,0,136.58,2.36,906.74,130,F,240,,,
Lynbrook,21:00:00,Wednesday,0,0,133.69,2.36,906.74,130,F,240,,,
Lynbrook,21:00:00,Thursday,0.08,0.28,133.46,2.19,906.74,130,F,240,,,
Lynbrook,21:00:00,Friday,0.23,0.44,121.54,2.15,906.74,130,F,240,,,
Lynbrook,21:00:00,Saturday,0,0,105.77,1.63,906.74,130,F,240,,,
Maspeth,8:30:00,Sunday,0.77,1.24,66.15,1.35,534.11,77,D,160,,,
Maspeth,8:30:00,Monday,0.62,0.87,91.31,1.94,534.11,77,D,160,,,
Maspeth,8:30:00,Tuesday,0.33,0.49,80.42,1.77,534.11,77,D,160,,,
Maspeth,8:30:00,Wednesday,0.23,0.6,80.31,1.78,534.11,77,D,160,,,
Maspeth,8:30:00,Thursday,0,0,75.23,1.66,534.11,77,D,160,,,
Maspeth,8:30:00,Friday,0.23,0.6,75.92,1.7,534.11,77,D,160,,,
Maspeth,8:30:00,Saturday,0.31,0.75,64.77,1.31,534.11,77,D,160,,,
Maspeth,9:00:00,Sunday,7.46,2.57,66.15,1.35,534.11,77,D,160,,,
Maspeth,9:00:00,Monday,6.85,2.03,91.31,1.94,534.11,77,D,160,,,
Maspeth,9:00:00,Tuesday,5.25,1.6,80.42,1.77,534.11,77,D,160,,,
Maspeth,9:00:00,Wednesday,6.85,1.86,80.31,1.78,534.11,77,D,160,,,
Maspeth,9:00:00,Thursday,5.62,2.96,75.23,1.66,534.11,77,D,160,,,
Maspeth,9:00:00,Friday,4.38,2.43,75.92,1.7,534.11,77,D,160,,,
Maspeth,9:00:00,Saturday,7.38,2.36,64.77,1.31,534.11,77,D,160,,,
Maspeth,9:30:00,Sunday,4.15,2.08,66.15,1.35,534.11,77,D,160,,,
Maspeth,9:30:00,Monday,4.69,2.84,91.31,1.94,534.11,77,D,160,,,
Maspeth,9:30:00,Tuesday,4.5,2.02,80.42,1.77,534.11,77,D,160,,,
Maspeth,9:30:00,Wednesday,4.08,1.85,80.31,1.78,534.11,77,D,160,,,
Maspeth,9:30:00,Thursday,3.85,1.72,75.23,1.66,534.11,77,D,160,,,
Maspeth,9:30:00,Friday,4.15,2.97,75.92,1.7,534.11,77,D,160,,,
Maspeth,9:30:00,Saturday,4.69,2.06,64.77,1.31,534.11,77,D,160,,,
Maspeth,10:00:00,Sunday,4.31,2.14,66.15,1.35,534.11,77,D,160,,,
Maspeth,10:00:00,Monday,4.77,2.24,91.31,1.94,534.11,77,D,160,,,
Maspeth,10:00:00,Tuesday,3.5,1.68,80.42,1.77,534.11,77,D,160,,,
Maspeth,10:00:00,Wednesday,3.38,2.06,80.31,1.78,534.11,77,D,160,,,
Maspeth,10:00:00,Thursday,2.38,1.85,75.23,1.66,534.11,77,D,160,,,
Maspeth,10:00:00,Friday,3.08,1.89,75.92,1.7,534.11,77,D,160,,,
Maspeth,10:00:00,Saturday,4.69,2.14,64.77,1.31,534.11,77,D,160,,,
Maspeth,10:30:00,Sunday,4.69,2.06,66.15,1.35,534.11,77,D,160,,,
Maspeth,10:30:00,Monday,4.85,2.61,91.31,1.94,534.11,77,D,160,,,
Maspeth,10:30:00,Tuesday,3,1.6,80.42,1.77,534.11,77,D,160,,,
Maspeth,10:30:00,Wednesday,3,1.08,80.31,1.78,534.11,77,D,160,,,
Maspeth,10:30:00,Thursday,2.85,1.68,75.23,1.66,534.11,77,D,160,,,
Maspeth,10:30:00,Friday,3.23,1.69,75.92,1.7,534.11,77,D,160,,,
Maspeth,10:30:00,Saturday,4.85,2.7,64.77,1.31,534.11,77,D,160,,,
Maspeth,11:00:00,Sunday,5.08,2.33,66.15,1.35,534.11,77,D,160,,,
Maspeth,11:00:00,Monday,4.15,2.19,91.31,1.94,534.11,77,D,160,,,
Maspeth,11:00:00,Tuesday,3.67,2.99,80.42,1.77,534.11,77,D,160,,,
Maspeth,11:00:00,Wednesday,3.23,2.09,80.31,1.78,534.11,77,D,160,,,
Maspeth,11:00:00,Thursday,3.38,1.45,75.23,1.66,534.11,77,D,160,,,
Maspeth,11:00:00,Friday,3.77,2.05,75.92,1.7,534.11,77,D,160,,,
Maspeth,11:00:00,Saturday,4.38,1.85,64.77,1.31,534.11,77,D,160,,,
Maspeth,11:30:00,Sunday,5,3.27,66.15,1.35,534.11,77,D,160,,,
Maspeth,11:30:00,Monday,4,2.08,91.31,1.94,534.11,77,D,160,,,
Maspeth,11:30:00,Tuesday,3.33,1.15,80.42,1.77,534.11,77,D,160,,,
Maspeth,11:30:00,Wednesday,3.69,3.15,80.31,1.78,534.11,77,D,160,,,
Maspeth,11:30:00,Thursday,3.38,1.26,75.23,1.66,534.11,77,D,160,,,
Maspeth,11:30:00,Friday,3.46,2.37,75.92,1.7,534.11,77,D,160,,,
Maspeth,11:30:00,Saturday,4,2.68,64.77,1.31,534.11,77,D,160,,,
Maspeth,12:00:00,Sunday,4.85,2.51,66.15,1.35,534.11,77,D,160,,,
Maspeth,12:00:00,Monday,3.46,1.45,91.31,1.94,534.11,77,D,160,,,
Maspeth,12:00:00,Tuesday,3,1.71,80.42,1.77,534.11,77,D,160,,,
Maspeth,12:00:00,Wednesday,2.46,1.9,80.31,1.78,534.11,77,D,160,,,
Maspeth,12:00:00,Thursday,3.69,2.06,75.23,1.66,534.11,77,D,160,,,
Maspeth,12:00:00,Friday,2.85,1.52,75.92,1.7,534.11,77,D,160,,,
Maspeth,12:00:00,Saturday,4.38,2.14,64.77,1.31,534.11,77,D,160,,,
Maspeth,12:30:00,Sunday,4.92,2.56,66.15,1.35,534.11,77,D,160,,,
Maspeth,12:30:00,Monday,4.38,2.63,91.31,1.94,534.11,77,D,160,,,
Maspeth,12:30:00,Tuesday,2.83,1.95,80.42,1.77,534.11,77,D,160,,,
Maspeth,12:30:00,Wednesday,1.77,1.36,80.31,1.78,534.11,77,D,160,,,
Maspeth,12:30:00,Thursday,3.85,2.03,75.23,1.66,534.11,77,D,160,,,
Maspeth,12:30:00,Friday,3.92,2.1,75.92,1.7,534.11,77,D,160,,,
Maspeth,12:30:00,Saturday,3.92,1.8,64.77,1.31,534.11,77,D,160,,,
Maspeth,13:00:00,Sunday,3.85,1.95,66.15,1.35,534.11,77,D,160,,,
Maspeth,13:00:00,Monday,4.23,2.2,91.31,1.94,534.11,77,D,160,,,
Maspeth,13:00:00,Tuesday,3.08,1.78,80.42,1.77,534.11,77,D,160,,,
Maspeth,13:00:00,Wednesday,3.31,1.44,80.31,1.78,534.11,77,D,160,,,
Maspeth,13:00:00,Thursday,2.69,1.97,75.23,1.66,534.11,77,D,160,,,
Maspeth,13:00:00,Friday,3.31,1.75,75.92,1.7,534.11,77,D,160,,,
Maspeth,13:00:00,Saturday,3.15,1.28,64.77,1.31,534.11,77,D,160,,,
Maspeth,13:30:00,Sunday,3.15,1.34,66.15,1.35,534.11,77,D,160,,,
Maspeth,13:30:00,Monday,2.92,1.38,91.31,1.94,534.11,77,D,160,,,
Maspeth,13:30:00,Tuesday,2.92,2.15,80.42,1.77,534.11,77,D,160,,,
Maspeth,13:30:00,Wednesday,2.31,1.25,80.31,1.78,534.11,77,D,160,,,
Maspeth,13:30:00,Thursday,2.77,1.79,75.23,1.66,534.11,77,D,160,,,
Maspeth,13:30:00,Friday,2.46,1.27,75.92,1.7,534.11,77,D,160,,,
Maspeth,13:30:00,Saturday,3.92,3.04,64.77,1.31,534.11,77,D,160,,,
Maspeth,14:00:00,Sunday,4.08,2.14,66.15,1.35,534.11,77,D,160,,,
